idx,image_path,gt_answer,pass_count,runs,pass_rate,keep,cod_preview,predictions_preview
3698,./geothought_images/geothought_03698.jpg,3.75,5,5,1.0,True,"ABCD \text{ square}, AB=BC=CD=DA=12; B=(0,0), A=(0,12), C=(12,0), D=(12,12); F=(3,0).
E=(0,y) \in AB; EF \text{slope} = \frac{0 - y}{3 - 0} = -\frac{y}{3}.
F=(3,0), D=(12,12); FD \text{slope} = \frac{",3.75 || 3.75 || 3.75
3699,./geothought_images/geothought_03699.jpg,10,0,5,0.0,False,"O \text{ is the intersection of } AC \text{ and } BD \text{, and } O \text{ is the midpoint of both diagonals } \implies AO = OC \land BO = OD,\ E \in AB,\ OE \perp AB,\ F \in BC,\ OF \perp BC.
Let A(",$\sqrt{10}$ || $\sqrt{10}$ || $\sqrt{10}$
3700,./geothought_images/geothought_03700.jpg,65,5,5,1.0,True,"\angle ACD \text{ is exterior angle of } \triangle ABC \text{ at } C \implies \angle ACD = \angle A + \angle B
145.0^\circ = 80.0^\circ + \angle B
\angle B = 145.0^\circ - 80.0^\circ = 65.0^\circ
\ang",65.0 || 65.0 || 65.0
3701,./geothought_images/geothought_03701.jpg,140,5,5,1.0,True,"O \text{ is intersection of the perpendicular bisectors of } AB \text{ and } BC \implies OA = OB = OC
\angle BAC \text{ inscribed subtends arc } BC
\angle BOC \text{ central subtends arc } BC
\angle B",140.0 || 140.0 || 140.0
3702,./geothought_images/geothought_03702.jpg,3,5,5,1.0,True,"AO = OC = \frac{AC}{2} ∧ BO = OD = \frac{BD}{2}
AC = 6 ∧ AC = BD \implies BD = 6
AO = OC = 3 ∧ BO = OD = 3
AO = BO = 3 ∧ \angle AOB = 60^\circ
AB^2 = AO^2 + BO^2 - 2\,AO\,BO\,\cos(\angle AOB)
AB^2 = 3",3 || 3 || 3
3703,./geothought_images/geothought_03703.jpg,6,5,5,1.0,True,"ABCD \text{ rectangle} \implies AB = CD
O \text{ midpoint of } AC \implies AO = OC \land A,O,C \text{ are collinear}
M \text{ midpoint of } AD \implies AM = MD \land A,M,D \text{ are collinear}
In \tr",6.0 || 6.0 || 6.0
3704,./geothought_images/geothought_03704.jpg,2,0,5,0.0,False,"A=(0,2), B=(4,2), C=(4,0), D=(0,0); y_P>2
Thales: \angle APB = 90^\circ \implies P \in \{(x,y): (x-2)^2+(y-2)^2=4\}; M=(2,2), R=2
DM = \sqrt{(2-0)^2+(2-0)^2} = 2\sqrt{2}
DP_{\max} = DM + R = 2\sqrt{2}",2 + 2√2 || 2 + 2√2 || 2 + 2√2
3705,./geothought_images/geothought_03705.jpg,37,5,5,1.0,True,"l_1 \parallel l_2 \land t \implies \angle 1 = \alpha, \ \alpha = \text{interior angle of the triangle adjacent to } t
\alpha + \angle 2 = 60^\circ
\angle 1 = 23.0^\circ \implies \alpha = 23.0^\circ
\a",37.0° || 37.0 || 37.0
3706,./geothought_images/geothought_03706.jpg,55,5,5,1.0,True,"AB \text{ passes through } O \implies AB \text{ is a diameter of the circle}
\angle ADB = 90^\circ
\angle BCD = \angle BAD = 35.0^\circ
\angle ABD = 180^\circ - \angle ADB - \angle BAD = 180^\circ - 9",55.0 || 55.0 || 55.0
3707,./geothought_images/geothought_03707.jpg,\sqrt{10,5,5,1.0,True,"\angle BAD = 90^\circ \implies \angle BAE = \angle EAD = 45^\circ
In \triangle ABE, \angle ABE = 90^\circ, \angle BAE = 45^\circ \implies AB = BE
BE = AB = 2,\ EC = BC - BE = 3 - 2 = 1
AE^2 = AB^2 + B",$\sqrt{10}$ || $\sqrt{10}$ || $\sqrt{10}$
3708,./geothought_images/geothought_03708.jpg,15,5,5,1.0,True,"ABCD \text{ rectangle} \implies \angle BAD = 90^\circ
\triangle ADE \cong \triangle AFE \implies \angle DAE = \angle FAE
\angle BAD = \angle BAF + \angle DAF
90^\circ = 60^\circ + \angle DAF \implies ",15.0 || 15.0 || 15.0
3709,./geothought_images/geothought_03709.jpg,4,5,5,1.0,True,"\angle E = \angle F = \angle G = \angle H = 90^\circ
EFGH \text{ is a rectangle}
\triangle EFC \cong \triangle FDG \cong \triangle GHA \cong \triangle HEB
AB = BC = CD = DA \implies ABCD \text{ is a s",4 || 4 || 4
3710,./geothought_images/geothought_03710.jpg,30,5,5,1.0,True,"\angle AOD = \angle AOB - \angle BOD
\angle AOD = 150^\circ - 90^\circ = 60^\circ
\angle DOC = \angle AOC - \angle AOD
\angle DOC = 90^\circ - 60^\circ = 30^\circ",30.0 || 30.0 || 30.0
3711,./geothought_images/geothought_03711.jpg,1.732,5,5,1.0,True,"\triangle ABC \text{ is right} \implies AB^2 + BC^2 = AC^2
BC = 1.0, AC = 2.0 \implies AB^2 + (1.0)^2 = (2.0)^2
AB^2 + 1 = 4
AB^2 = 3
AB = \sqrt{3}
Area = AB \times BC
Area = \sqrt{3} \times 1.0 = \sq",1.732 || 1.732 || 1.732
3712,./geothought_images/geothought_03712.jpg,24,5,5,1.0,True,"ABCD \text{ rectangle} \implies AB = 7,\ AD = 12
AE:EB = 5:2 \land AB = AE + EB \implies 5x + 2x = 7 \implies x = 1
AE = 5x = 5,\ EB = 2x = 2
BF \parallel DE \implies BEDF \text{ parallelogram}
BEDF \",24 || 24 || 24
3713,./geothought_images/geothought_03713.jpg,5.0,5,5,1.0,True,"AO = \dfrac{AC}{2} = 3.0
BO = \dfrac{BD}{2} = 4.0
AB^2 = AO^2 + BO^2
AB^2 = 3.0^2 + 4.0^2
AB^2 = 9 + 16 = 25
AB = \sqrt{25} = 5.0",5.0 || 5.0 || 5.0
3714,./geothought_images/geothought_03714.jpg,5,5,5,1.0,True,"AC \perp BD \land AO = OC \land BO = OD
AO = \frac{AC}{2} = \frac{8.0}{2} = 4.0
BO = \frac{BD}{2} = \frac{6.0}{2} = 3.0
AB^2 = AO^2 + BO^2
AB^2 = 4.0^2 + 3.0^2 = 16 + 9 = 25
AB = \sqrt{25} = 5.0
AB = ",5.0 || 5.0 || 5.0
3715,./geothought_images/geothought_03715.jpg,16,5,5,1.0,True,"EF = \frac{1}{2} BD \implies BD = 2\,EF = 4.0
AB = AD \land \angle BAD = 60^\circ \implies BD = AB
BD = AB \land BD = 4.0 \implies AB = 4.0 \land AD = 4.0
P = 4AB
AB = 4.0 \implies P = 16.0",16.0 || 16.0 || 16.0
3716,./geothought_images/geothought_03716.jpg,4,5,5,1.0,True,"AB = BC = CD = DA = 5 \implies ABCD \text{ is a rhombus}
d_1 = 4 \land AD \subset l_1 \land BC \parallel AD \implies \operatorname{Area}(ABCD) = AD \cdot d_1
d_2 = \operatorname{dist}(C, l_2) \land AB",4 || 4 || 4
3717,./geothought_images/geothought_03717.jpg,80,5,5,1.0,True,"AC \text{ bisects } \angle BAD \implies \angle BAC = \angle DAC
\angle BAC = 50^\circ
\angle BAD = \angle BAC + \angle DAC = 2 \angle BAC = 100^\circ
\angle ABC + \angle BAD = 180^\circ
\angle ABC = 1",80.0 || 80.0 || 80.0
3718,./geothought_images/geothought_03718.jpg,65,5,5,1.0,True,"\angle DAB + \angle ADC = 180^\circ
\angle ADC = 130^\circ
\angle DAB = 180^\circ - \angle ADC
\angle DAB = 50^\circ
\angle OAB = \frac{1}{2} \angle DAB
\angle OAB = 25^\circ
OE \perp AB
\angle AEO = ",65° || 65° || 65°
3719,./geothought_images/geothought_03719.jpg,2.5,5,5,1.0,True,"AO = OC ∧ BO = OD ∧ ∠AOB = ∠BOC = ∠COD = ∠DOA = 90^\circ
OC = \frac{AC}{2} = 3.0, \quad BO = \frac{BD}{2} = 4.0
BC = \sqrt{BO^2 + OC^2} = \sqrt{4.0^2 + 3.0^2} = 5.0
BE = CE \implies E \text{ is the mi",2.5 || 2.5 || 2.5
3720,./geothought_images/geothought_03720.jpg,3,5,5,1.0,True,"AB = \frac{24}{4} = 6
O \text{ is midpoint of } BD, \quad E \text{ is midpoint of } AD
In \triangle ABD, O \text{ midpoint of } BD,\ E \text{ midpoint of } AD \implies OE = \frac{1}{2} AB
AB = 6 \impl",3 || 3 || 3
3721,./geothought_images/geothought_03721.jpg,20,5,5,1.0,True,"OA \perp OB \land AB = BC = CD = DA
AB^2 = OA^2 + OB^2
OA = 4
OB = 3
AB^2 = 4^2 + 3^2 = 25
AB = 5
P = 4 \times AB
P = 20",20 || 20 || 20
3722,./geothought_images/geothought_03722.jpg,15,5,5,1.0,True,"AB = BC = CD = DA = 5.0
AC \text{ bisects } \angle BCD,\, \angle BCD = 120^\circ \Rightarrow \angle BCA = 60^\circ
AB = 5.0,\; BC = 5.0,\; \angle BCA = 60^\circ \implies \triangle ABC \text{ is equila",15.0 || 15.0 || 15.0
3723,./geothought_images/geothought_03723.jpg,180,3,5,0.6,False,"ABCD \text{ is a rhombus} \implies AB = BC = CD = DA \land \angle BAD + \angle ABC = 180^\circ
\angle ABC = 60^\circ \land AB = BC \implies AB = BC = AC \land \angle BAC = 60^\circ
\angle BAD = 180^\c","- Thus, $\angle AEC + \angle AFC = \angle AEC + \ || 180 || Thus, the total degree measure of ∠AEC and ∠AFC is **180°"
3724,./geothought_images/geothought_03724.jpg,6.0,5,5,1.0,True,"AB = AD = 6.0 \land \angle BAD = 60^\circ
BD^2 = AB^2 + AD^2 - 2 \cdot AB \cdot AD \cos(\angle BAD)
BD^2 = 6.0^2 + 6.0^2 - 2 \cdot 6.0 \cdot 6.0 \cos 60^\circ
\cos 60^\circ = \tfrac{1}{2}
BD^2 = 36 + ",6.0 || 6.0 || 6.0
3725,./geothought_images/geothought_03725.jpg,20,5,5,1.0,True,"a = 0.4 \, \text{m}, \ \angle = 60^\circ \Rightarrow d_s = a = 0.4 \, \text{m}
8.0 \, \text{m} = L = n \cdot d_s
n = \frac{L}{d_s} = \frac{8.0}{0.4} = 20
n = 20",20 || 20 || 20
3726,./geothought_images/geothought_03726.jpg,12,5,5,1.0,True,"ABCD \text{ rhombus} \implies AB = AD = 17
BD = 16
\triangle ABD: AB^2 = AD^2 + BD^2 - 2 \cdot AD \cdot BD \cos(\angle ADB)
17^2 = 17^2 + 16^2 - 2 \cdot 17 \cdot 16 \cos(\angle ADB)
0 = 256 - 544 \cos",12 || 12 || 12
3727,./geothought_images/geothought_03727.jpg,3,0,5,0.0,False,"w = 1, \theta = 60^\circ \implies \text{overlap is a rhombus with side length } a.
Rhombus: height \( h = a \sin \theta \). With \( h = 1 \) and \( \theta = 60^\circ \), \( a = \frac{1}{\sin 60^\circ}",1.1547 || [Final Answer] || 1.1547
3728,./geothought_images/geothought_03728.jpg,8,5,5,1.0,True,"\triangle ABC \text{ with } E \text{ midpoint of } AB \text{ and } F \text{ midpoint of } AC \implies EF \parallel BC \land EF = \tfrac{1}{2} BC
EF = \tfrac{1}{2} BC \land EF = 4 \implies 4 = \tfrac{1",8 || 8 || 8
3729,./geothought_images/geothought_03729.jpg,24,5,5,1.0,True,"AB = BC = CD = DA ∧ O ∈ AC ∧ O ∈ BD ∧ AO = OC ∧ BO = OD
E ∈ AB ∧ AE = EB
O ∈ BD ∧ BO = OD
EO ∥ AD ∧ EO = \tfrac{1}{2} AD
OE = 3.0 ∧ EO = \tfrac{1}{2} AD ⇒ AD = 6.0
AB = BC = CD = DA ∧ AD = 6.0 ⇒ AB = ",24 || 24 || 24
3730,./geothought_images/geothought_03730.jpg,8,5,5,1.0,True,"AB = BC = CD = DA
E \text{ is midpoint of } AB \implies AE = \tfrac{1}{2} AB
EF \parallel BC ∧ F \in AC
\triangle ABC \text{ with } EF \parallel BC \implies \frac{AE}{AB} = \frac{EF}{BC}
\frac{AE}{AB}",8 || 8 || 8
3731,./geothought_images/geothought_03731.jpg,24,5,5,1.0,True,"P \text{ is midpoint of } AD \land Q \text{ is midpoint of } AC \implies PQ \parallel DC \land PQ = \tfrac{1}{2} DC
PQ = 3.0 \implies DC = 2 \times PQ = 6.0
AB = BC = CD = DA = 6.0
\text{Perimeter} = ",24 || 24 || 24
3732,./geothought_images/geothought_03732.jpg,12,5,5,1.0,True,"Area_{\text{rhombus}} = \frac{1}{2} d_1 d_2
d_1 = 6.0,\; d_2 = 8.0 \implies \text{Area}_{\text{rhombus}} = \frac{1}{2} \cdot 6.0 \cdot 8.0 = 24
Diagonals of a rhombus are perpendicular bisectors; they",12 || 12 || 12
3733,./geothought_images/geothought_03733.jpg,24,5,5,1.0,True,"AC = 8 \implies AO = \dfrac{AC}{2} = 4
BD = 6 \implies BO = \dfrac{BD}{2} = 3
AC \perp BD \implies \angle AOB = 90^\circ
BD \parallel AE \land |AE| = |BD| = 6
BD \parallel AE \land |AE| = |BD| \implie",24 || 24 || 24
3734,./geothought_images/geothought_03734.jpg,11,5,5,1.0,True,"DE \text{ is the perpendicular bisector of } AB \implies AD = BD
AD + DC + AC = 15.0
AC = 4.0 \implies AD + DC + 4.0 = 15.0
AD + DC = 11.0
AD = BD
BD + DC = 11.0
BC = BD + DC
BC = 11.0",11.0 || 11.0 || 11.0
3735,./geothought_images/geothought_03735.jpg,6,5,5,1.0,True,"In rhombus, diagonals AC, BD bisect each other ⇒ O = AC ∩ BD ∧ BO = OD
E \text{ is midpoint of } AD ⇒ E ∈ AD ∧ AE = ED
ΔABD, E \text{ midpoint of } AD ∧ O \text{ midpoint of } BD ⇒ OE ∥ AB ∧ OE = \tfr",6.0 || 6.0 || 6.0
3736,./geothought_images/geothought_03736.jpg,15,5,5,1.0,True,"AB = BC = CD = DA ∧ AC \text{ bisects } \angle BAD ∧ AC \text{ bisects } \angle BCD ∧ BD \text{ bisects } \angle ABC ∧ BD \text{ bisects } \angle ADC ∧ \angle BAD + \angle ABC = 180^\circ
\angle BAD =",15 || 15 || 15
3737,./geothought_images/geothought_03737.jpg,60,5,5,1.0,True,"AB = BC = CD = DA
\angle BAD + \angle ABC = 180^\circ,\ \angle BAD = 80^\circ \Rightarrow \angle ABC = 100^\circ
\angle BAC = \angle CAD = 40^\circ
F \text{ lies on } AC \text{ and on the perpendicula",60 || 60 || 60
3738,./geothought_images/geothought_03738.jpg,6.0,5,5,1.0,True,"AB = BC = 6.0, \angle ABC = 60^\circ
AB = BC \Rightarrow \angle BAC = \angle ACB
\angle BAC + \angle ACB + \angle ABC = 180^\circ
\angle BAC + \angle ACB = 120^\circ
2\,\angle BAC = 120^\circ \Rightar",6.0 || 6.0 || 6.0
3739,./geothought_images/geothought_03739.jpg,32,5,5,1.0,True,"AB = BC = CD = DA
AE = EB ∧ EF ∥ BC
EF = \tfrac{1}{2} BC
EF = 4 \implies \tfrac{1}{2} BC = 4 \implies BC = 8
AB = BC = CD = DA = 8
P = 4 \times BC = 32
Final Answer: 32",32 || 32 || 32
3740,./geothought_images/geothought_03740.jpg,6,5,5,1.0,True,"AB = BC = CD = DA
In \triangle ABD, AB = AD \quad \text{and} \quad \angle DAB = 60^\circ
BD^2 = AB^2 + AD^2 - 2\,AB\,AD\,\cos(\angle DAB)
AB = AD = s \implies BD^2 = s^2 + s^2 - 2\,s^2\cos 60^\circ = ",6.0 || 6.0 || 6.0
3741,./geothought_images/geothought_03741.jpg,18,5,5,1.0,True,"\text{Area} = (\text{side})^2 \cdot \sin(\theta)
\text{side} = 6.0 \quad \land \quad \theta = 30.0^\circ
\text{Area} = (6.0)^2 \cdot \sin(30.0^\circ)
\sin(30.0^\circ) = 0.5
\text{Area} = 36 \cdot 0.5 ",18 || 18 || 18
3742,./geothought_images/geothought_03742.jpg,48,5,5,1.0,True,"CE \perp AB \implies \angle BEC = 90^\circ
\triangle BEC: \angle BEC + \angle BCE + \angle EBC = 180^\circ
\angle EBC = 180^\circ - \angle BEC - \angle BCE
\angle BCE = 42^\circ, \angle BEC = 90^\circ",48.0 || 48.0 || 48
3743,./geothought_images/geothought_03743.jpg,140,5,5,1.0,True,"AB = AD \implies \angle ABD = \angle ADB
\angle ABD = 20^\circ
\angle ABD = \angle ADB \Rightarrow \angle ADB = 20^\circ
\angle BAD = 180^\circ - \angle ABD - \angle ADB
180^\circ - 20^\circ - 20^\cir",140 || 140° || 140°
3744,./geothought_images/geothought_03744.jpg,16,5,5,1.0,True,"ABCD \text{ is a rhombus} \implies AB \parallel CD \land AD \parallel BC \land AB = BC = CD = DA = 4
Through P, lines parallel to the sides yield parallelograms BEPG and PHDF; hence BE \parallel PG, B",16 || 16 || 16
3745,./geothought_images/geothought_03745.jpg,45,5,5,1.0,True,"ABCD \text{ is a parallelogram} \implies OB = OD = \frac{BD}{2} \land OA = OC = \frac{AC}{2} \land AD = BC
BD = 38.0 \implies OB = \frac{BD}{2} = 19.0
AC = 24.0 \implies OC = \frac{AC}{2} = 12.0
AD = ",45.0 || 45.0 || 45.0
3746,./geothought_images/geothought_03746.jpg,10,5,5,1.0,True,"ABCD \text{ is a parallelogram} \implies AB = CD = 6 \land AD = BC \land AD \parallel BC \land AB \parallel CD
BF \text{ bisects } \angle ABC \implies \angle ABF = \angle FBC
AD \parallel BC \implies ",10 || 10 || 10
3747,./geothought_images/geothought_03747.jpg,2,5,5,1.0,True,"AO = OC \land BO = OD \land O = AC \cap BD
AC = 2 \implies AO = OC = \dfrac{AC}{2} = 1
AB \perp AC
AD \parallel BC \implies \angle BCA = \angle DAC = 45^\circ
BO \perp AC \implies \angle AOB = \angle ",2 || 2 || 2
3748,./geothought_images/geothought_03748.jpg,21,5,5,1.0,True,"ABCD \text{ parallelogram} \implies O \in AC \land O \in BD \land OC = \frac{AC}{2} \land BO = \frac{BD}{2}
AC = 8.0 \implies OC = \frac{AC}{2} = 4.0
BD = 14.0 \implies BO = \frac{BD}{2} = 7.0
BC = 10",21.0 || 21.0 || 21.0
3749,./geothought_images/geothought_03749.jpg,17,5,5,1.0,True,"AD = BC ∧ OC = \frac{1}{2}AC ∧ OB = \frac{1}{2}BD
AD = 8.0 \implies BC = 8.0
AC = 6.0 \implies OC = \frac{1}{2}AC = 3.0
BD = 12.0 \implies OB = \frac{1}{2}BD = 6.0
Perimeter(OBC) = OB + OC + BC
OB + O",17.0 || 17.0 || 17.0
3750,./geothought_images/geothought_03750.jpg,12,5,5,1.0,True,"AB = BC = CD = DA \land AB \parallel CD \land BC \parallel AD \implies ABCD \text{ is a rhombus}
E \text{ is midpoint of } AB \implies AE = EB
EF \parallel BC \land E \text{ midpoint of } AB \implies ",12 || 12 || 12
3751,./geothought_images/geothought_03751.jpg,24,5,5,1.0,True,"ABCD \text{ parallelogram} \implies OC = \dfrac{AC}{2} \land OB = \dfrac{BD}{2} \land AD = BC.
OC = \dfrac{AC}{2}
AC = 10.0 \implies OC = \dfrac{10.0}{2} = 5.0
OB = \dfrac{BD}{2}
BD = 16.0 \implies OB",24 || 24 || 24
3752,./geothought_images/geothought_03752.jpg,14.0,5,5,1.0,True,"ABCD \text{ parallelogram} \implies O = AC \cap BD, \ AO = \tfrac{1}{2}AC,\ BO = \tfrac{1}{2}BD
AB = CD
AC + BD = 20.0 \implies AO + BO = \tfrac{1}{2}AC + \tfrac{1}{2}BD = \tfrac{1}{2}(AC+BD) = 10.0
C",14.0 || 14.0 || 14.0
3753,./geothought_images/geothought_03753.jpg,2,5,5,1.0,True,"AD = BC = 5.0 \land AB = CD = 3.0 \land AD \parallel BC \implies \angle DAE = \angle AEB
AE \text{ bisects } \angle BAD \implies \angle BAE = \angle DAE
\angle DAE = \angle AEB \implies \angle BAE = \",2.0 || 2.0 || 2.0
3754,./geothought_images/geothought_03754.jpg,4,5,5,1.0,True,"AD = BC = 7.0 \land AB = CD = 3.0 \land AD \parallel BC \implies \angle DAE = \angle AEB
AE \text{ bisects } \angle BAD \implies \angle BAE = \angle DAE
\angle BAE = \angle DAE \land \angle DAE = \ang",4.0 || 4.0 || 4.0
3755,./geothought_images/geothought_03755.jpg,2.0,5,5,1.0,True,"ABCD \text{ parallelogram} \implies AB = CD = 8,\ AD = BC = 6,\ AB \parallel CD,\ BC \parallel AD
CE \text{ bisects } \angle BCD \implies \angle BCE = \angle ECD
AB \parallel CD \implies \angle ECD = ",2 || 2 || 2
3756,./geothought_images/geothought_03756.jpg,8,5,5,1.0,True,"E \text{ is midpoint of } AD \land F \text{ is midpoint of } BD \implies EF \text{ is a midsegment of } \triangle ABD
EF \parallel AB \land EF = \tfrac{1}{2} AB
EF = 4.0 \implies AB = 2 \cdot EF = 8.0",8.0 || 8.0 || 8.0
3757,./geothought_images/geothought_03757.jpg,8,5,5,1.0,True,"ABCD \text{ is a parallelogram} \implies AO = OC \land BO = OD
AC = 20 \implies AO = \tfrac{1}{2}AC = 10
BD = 12 \implies OD = \tfrac{1}{2}BD = 6
\angle ODA = 90^\circ \implies AO^2 = OD^2 + AD^2
AO =",8 || 8 || 8
3758,./geothought_images/geothought_03758.jpg,4.0,5,5,1.0,True,"AD \parallel BC \land AD = BC \implies h = \mathrm{dist}(AD, BC)
h_1 = \mathrm{dist}(E, AD),\quad h_2 = \mathrm{dist}(E, BC) \implies h_1 + h_2 = h
\mathrm{Area}(\triangle ADE) = \tfrac{1}{2} \cdot AD",4.0 || 4.0 || 4.0
3759,./geothought_images/geothought_03759.jpg,37,5,5,1.0,True,"AD \parallel BC \implies \angle ABC = \angle EAD
\angle ABC = 53^\circ \implies \angle EAD = 53^\circ
CE \perp AB \implies \angle BEC = 90^\circ
\angle ABC + \angle BEC + \angle BCE = 180^\circ
53^\ci",37 || 37 || 37
3760,./geothought_images/geothought_03760.jpg,2,5,5,1.0,True,"ABCD \text{ parallelogram } \implies AB = CD \land AD = BC \land AD \parallel BC
2(AB+BC) = 10 \implies AB+BC = 5
AE \text{ bisects } \angle BAD \implies \angle BAE = \angle DAE
AD \parallel BC \impli",2 || 2 || 2
3761,./geothought_images/geothought_03761.jpg,21,5,5,1.0,True,"D \text{ is midpoint of } AB \implies AD = DB
AD = 3.0 \implies DB = 3.0
AB = AD + DB = 3.0 + 3.0 = 6.0
DE \perp AB \land D \text{ midpoint of } AB \implies DE \text{ is the perpendicular bisector of ",21.0 || 21.0 || 21.0
3762,./geothought_images/geothought_03762.jpg,50,5,5,1.0,True,"ABCD \text{ parallelogram} \implies \angle A = 65^\circ
DE \perp AB \implies \angle AED = 90^\circ
In \triangle ADE, \angle ADE = 180^\circ - \angle A - \angle AED = 180^\circ - 65^\circ - 90^\circ = ",50° || 50° || 50
3763,./geothought_images/geothought_03763.jpg,14,5,5,1.0,True,"AB = CD = 6 \land BC = AD = 8
E \in \perp\text{-bisector}(AC) \implies EA = EC
\text{Perimeter}(\triangle CDE) = CD + DE + EC
CD = 6
E \in AD \implies DE + EA = AD
EA = EC \implies DE + EC = DE + EA
D",14 || 14 || 14
3764,./geothought_images/geothought_03764.jpg,80,5,5,1.0,True,"ABCD \text{ parallelogram} \implies AO = OC \land O \in AC
OM \perp AC \land AO = OC \implies OM \text{ is the perpendicular bisector of } AC \Rightarrow MA = MC
\operatorname{Perim}(\triangle CDM) = ",80 || 80 || 80
3765,./geothought_images/geothought_03765.jpg,1.0,5,5,1.0,True,"AB \parallel CD \land AB = CD \land AD \parallel BC \land AD = BC
\angle BAE = \angle DAE
AB \parallel CD \implies \angle BAE = \angle DEA
\angle DAE = \angle DEA
In \triangle ADE, \angle DAE = \angle",1.0 || 1.0 || 1.0
3766,./geothought_images/geothought_03766.jpg,12,5,5,1.0,True,"DO = \frac{BD}{2} = \frac{10}{2} = 5
AB = CD, AD = BC; 28 = AB + BC + CD + DA = 2(AB + AD) \implies AB + AD = 14
BC = AD, CD = AB \implies BC + CD = AD + AB = 14
DE = \frac{CD}{2}
O \text{ midpoint of",12 || 12 || 12
3767,./geothought_images/geothought_03767.jpg,36,5,5,1.0,True,"AB = AD \implies \angle ABD = \angle ADB
\angle BAD = 36^\circ
\angle ABD + \angle ADB + \angle BAD = 180^\circ
\angle ABD = \angle ADB \implies 2\angle ADB + 36^\circ = 180^\circ
\angle ADB = 72^\cir",36 || 36 || 36.0
3768,./geothought_images/geothought_03768.jpg,16,5,5,1.0,True,"AB = DC = 10.0
DF = FC = \frac{DC}{2} = 5.0
\angle DAF = \angle BAF
\angle BAF = \angle AFD
\angle DAF = \angle AFD
AD = DF
AD = 5.0
AG = \sqrt{AD^2 - DG^2} = \sqrt{25 - 9} = 4.0
\angle DAF = \angle E",16.0 || 16.0 || 16.0
3769,./geothought_images/geothought_03769.jpg,65,5,5,1.0,True,"AD \parallel BC \implies \angle DAC = \angle BCA
\angle DAC = 42^\circ \implies \angle BCA = 42^\circ
\angle BOC = 180^\circ - \angle OBC - \angle OCB
\angle OBC = 23^\circ
\angle OCB = 42^\circ
\angl",65 || 65 || 65
3770,./geothought_images/geothought_03770.jpg,10,5,5,1.0,True,"Let a,b be the adjacent side lengths of parallelogram ABCD with included angle θ. Then \(\text{Area}(ABCD) = ab \sin \theta\).
For a shaded triangle formed by squares on sides a and b, the included an",10.0 || 10.0 || 10.0
3771,./geothought_images/geothought_03771.jpg,36,5,5,1.0,True,"ABCD \text{ parallelogram} \implies AB = CD
AB = 5.0 \implies CD = 5.0
AO = OC \land BO = OD
AC = AO + OC \land BD = BO + OD
AO = OC \implies AC = 2 \cdot OC
BO = OD \implies BD = 2 \cdot OD
OC + OD +",36.0 || 36.0 || 36.0
3772,./geothought_images/geothought_03772.jpg,3,5,5,1.0,True,"\text{Area}(ABCD) = \text{base} \cdot \text{height}, \ \text{base} = BC = 3.0,\ \text{height} = 2.0 \Rightarrow \text{Area}(ABCD) = 6.0
AO = OC \land BO = OD
\text{Area}(AOB) = \text{Area}(BOC) = \tex",3 || 3 || 3
